target,Age,Height,Shirt Number,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won
Defender,20.0,183.0,3.0,4,61.5,0.0,0.0,0.0,0.0,0.0,84.0,1.5
Defender,20.0,185.0,47.0,11,55.7272727272727,0.0,0.0909090909090909,0.0,0.0,0.5,85.8,0.6
Forward,23.0,176.0,22.0,14,23.2857142857143,0.0714285714285714,0.0,0.142857142857143,0.0,0.3,61.8,1.7
Midfielder,26.0,180.0,18.0,45,61.3333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.0,1.1,73.3,0.6
Midfielder,29.0,176.0,30.0,175,69.3142857142857,0.0685714285714286,0.12,0.0971428571428571,0.0057142857142857,1.0,79.6,1.1
Forward,32.0,191.0,14.0,92,30.6630434782609,0.141304347826087,0.0326086956521739,0.0869565217391304,0.0,1.0,58.3,1.8
Midfielder,24.0,183.0,11.0,75,47.24,0.0666666666666667,0.0266666666666667,0.08,0.0,1.1,78.8,0.5
Forward,21.0,183.0,9.0,12,77.6666666666667,0.333333333333333,0.0,0.166666666666667,0.0,1.8,73.3,1.2
Midfielder,23.0,180.0,27.0,17,47.1176470588235,0.0,0.0,0.117647058823529,0.0,0.8,80.2,0.4
Defender,26.0,189.0,4.0,57,73.8771929824561,0.140350877192982,0.0175438596491228,0.157894736842105,0.0,0.9,82.4,3.1
Midfielder,20.0,179.0,36.0,12,35.75,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5,81.4,0.4
Forward,23.0,185.0,8.0,23,21.9130434782609,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.5,66.7,0.3
Defender,22.0,189.0,33.0,44,72.2272727272727,0.0,0.0,0.181818181818182,0.0,0.1,89.8,0.7
Forward,21.0,179.0,22.0,10,24.1,0.0,0.0,0.2,0.0,0.7,78.7,0.3
Defender,21.0,186.0,3.0,21,19.6190476190476,0.0,0.0,0.142857142857143,0.0,0.2,82.5,0.3
Forward,19.0,180.0,20.0,9,10.4444444444444,0.0,0.0,0.0,0.0,0.2,69.2,0.4
Defender,19.0,188.0,5.0,8,17.625,0.0,0.0,0.0,0.0,0.0,80.3,0.6
Defender,19.0,182.0,19.0,1,4.0,0.0,0.0,0.0,0.0,0.0,42.9,1.0
Midfielder,22.0,174.0,14.0,52,45.2307692307692,0.0961538461538462,0.0769230769230769,0.115384615384615,0.0,0.9,77.3,0.3
Defender,32.0,183.0,17.0,105,80.6476190476191,0.0476190476190476,0.0095238095238095,0.142857142857143,0.0190476190476191,0.5,85.2,1.9
Goalkeeper,25.0,185.0,25.0,79,89.9113924050633,0.0,0.0,0.139240506329114,0.0126582278481013,0.0,67.9,0.2
Midfielder,24.0,174.0,8.0,74,67.2297297297297,0.027027027027027,0.0540540540540541,0.148648648648649,0.0135135135135135,0.6,84.0,0.3
Midfielder,33.0,183.0,10.0,145,63.1793103448276,0.0620689655172414,0.0344827586206897,0.2,0.0275862068965517,1.0,81.8,1.5
Forward,30.0,181.0,9.0,45,55.1111111111111,0.2,0.111111111111111,0.133333333333333,0.0444444444444444,2.0,71.0,0.5
Midfielder,19.0,182.0,26.0,21,26.8571428571429,0.0,0.0,0.142857142857143,0.0,0.1,80.4,0.8
Midfielder,31.0,178.0,70.0,149,70.4362416107383,0.161073825503356,0.100671140939597,0.161073825503356,0.0067114093959731,1.3,69.5,0.5
Defender,21.0,184.0,54.0,45,71.3333333333333,0.0444444444444444,0.0222222222222222,0.133333333333333,0.0222222222222222,0.3,86.2,1.9
Goalkeeper,30.0,190.0,1.0,37,78.8108108108108,0.0,0.0,0.135135135135135,0.0,0.0,60.9,0.3
Forward,32.0,185.0,13.0,216,51.1851851851852,0.199074074074074,0.0416666666666667,0.111111111111111,0.0,1.4,75.6,0.9
Midfielder,30.0,186.0,6.0,58,57.6206896551724,0.0862068965517241,0.0,0.120689655172414,0.0172413793103448,0.9,80.8,1.3
Midfielder,21.0,178.0,16.0,17,42.7058823529412,0.0588235294117647,0.0,0.235294117647059,0.0,0.7,78.0,0.5
Midfielder,25.0,169.0,79.0,79,47.8607594936709,0.0,0.0,0.265822784810127,0.0253164556962025,0.2,85.7,0.5
Defender,33.0,183.0,4.0,113,81.6194690265487,0.0176991150442478,0.0,0.123893805309735,0.0088495575221238,0.4,85.6,1.2
Forward,20.0,186.0,99.0,23,9.04347826086957,0.0,0.0869565217391304,0.0,0.0,0.2,74.6,0.4
Midfielder,22.0,178.0,77.0,17,20.7647058823529,0.0,0.0,0.176470588235294,0.0,0.2,56.6,0.3
Defender,27.0,174.0,24.0,115,67.104347826087,0.0260869565217391,0.0608695652173913,0.165217391304348,0.0173913043478261,0.4,78.1,0.9
Defender,30.0,191.0,4.0,98,81.734693877551,0.0612244897959184,0.0204081632653061,0.244897959183673,0.0306122448979592,0.6,82.6,2.6
Forward,27.0,186.0,18.0,11,70.7272727272727,0.454545454545455,0.0909090909090909,0.0,0.0,2.0,64.7,2.3
Midfielder,26.0,181.0,6.0,100,74.53,0.07,0.09,0.09,0.03,0.9,81.0,0.6
Defender,34.0,191.0,17.0,188,79.3723404255319,0.0212765957446809,0.0159574468085106,0.117021276595745,0.0106382978723404,0.3,84.8,1.5
Midfielder,21.0,176.0,23.0,10,74.4,0.1,0.0,0.0,0.1,1.4,87.5,0.9
Goalkeeper,28.0,186.0,1.0,70,89.6142857142857,0.0,0.0,0.0,0.0,0.0,55.7,0.2
Goalkeeper,21.0,193.0,22.0,10,90.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0
Midfielder,22.0,168.0,71.0,61,77.1967213114754,0.0163934426229508,0.0163934426229508,0.131147540983607,0.0163934426229508,0.5,86.0,1.0
Midfielder,22.0,173.0,10.0,46,52.4130434782609,0.173913043478261,0.108695652173913,0.0869565217391304,0.0,0.9,76.7,0.4
Midfielder,23.0,173.0,7.0,50,48.48,0.16,0.08,0.06,0.0,1.3,76.5,0.4
Defender,27.0,190.0,3.0,58,73.9137931034483,0.0172413793103448,0.0517241379310345,0.155172413793103,0.0,0.5,84.1,1.6
Midfielder,20.0,170.0,25.0,11,43.7272727272727,0.272727272727273,0.0,0.0,0.0,0.5,71.7,0.9
Midfielder,20.0,173.0,11.0,12,56.8333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,1.1,71.1,0.3
Midfielder,38.0,177.0,20.0,343,73.7813411078717,0.166180758017493,0.12536443148688,0.102040816326531,0.0029154518950437,1.3,85.4,1.0
Forward,19.0,180.0,9.0,6,12.3333333333333,0.0,0.0,0.0,0.0,0.7,70.0,0.3
Forward,26.0,175.0,14.0,4,61.0,0.0,0.0,0.25,0.0,1.8,73.2,0.3
Defender,24.0,175.0,19.0,5,21.8,0.0,0.0,0.0,0.0,0.0,66.3,0.6
Midfielder,21.0,188.0,8.0,4,7.25,0.0,0.0,0.0,0.0,0.0,80.0,0.5
Midfielder,24.0,167.0,11.0,24,51.75,0.25,0.25,0.125,0.0,1.3,78.9,0.5
Defender,27.0,179.0,16.0,14,80.3571428571429,0.0,0.0,0.214285714285714,0.0,0.6,77.7,1.5
Midfielder,22.0,186.0,30.0,42,36.3571428571429,0.0714285714285714,0.119047619047619,0.0476190476190476,0.0238095238095238,0.7,80.2,0.2
Goalkeeper,33.0,189.0,41.0,259,89.8687258687259,0.0,0.0,0.0347490347490348,0.0,0.0,68.7,0.2
Midfielder,20.0,186.0,7.0,41,57.6829268292683,0.24390243902439,0.0731707317073171,0.121951219512195,0.0,1.5,73.9,0.4
Midfielder,24.0,190.0,10.0,142,70.3591549295775,0.126760563380282,0.154929577464789,0.0704225352112676,0.0,1.4,79.0,0.8
Midfielder,18.0,180.0,26.0,3,29.0,0.333333333333333,0.333333333333333,0.0,0.0,1.3,90.6,0.0
Midfielder,24.0,186.0,6.0,76,74.5,0.0,0.131578947368421,0.118421052631579,0.0131578947368421,0.5,74.8,1.7
Defender,20.0,187.0,3.0,33,74.3333333333333,0.0303030303030303,0.0303030303030303,0.151515151515152,0.0,0.2,86.8,1.3
Defender,23.0,186.0,5.0,99,82.5151515151515,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0202020202020202,0.4,82.8,1.5
Midfielder,20.0,173.0,21.0,31,34.8387096774194,0.032258064516129,0.161290322580645,0.032258064516129,0.0,0.9,75.7,0.3
Forward,21.0,182.0,35.0,28,34.8928571428571,0.142857142857143,0.0,0.0714285714285714,0.0,1.3,72.6,2.1
Midfielder,22.0,182.0,28.0,35,47.5142857142857,0.0571428571428571,0.0857142857142857,0.0285714285714286,0.0285714285714286,0.5,79.1,0.7
Midfielder,23.0,177.0,14.0,26,50.1153846153846,0.0384615384615385,0.0384615384615385,0.346153846153846,0.0,0.8,87.1,1.0
Defender,22.0,185.0,18.0,52,73.3076923076923,0.0192307692307692,0.0961538461538462,0.115384615384615,0.0384615384615385,0.4,81.1,1.0
Goalkeeper,20.0,189.0,1.0,19,90.0,0.0,0.0,0.0,0.0,0.0,66.4,0.3
Forward,19.0,175.0,17.0,18,29.7222222222222,0.0,0.0,0.0555555555555556,0.0,0.7,65.7,0.2
Forward,20.0,173.0,37.0,2,45.5,0.5,0.0,0.5,0.0,0.5,80.7,1.0
Midfielder,21.0,174.0,19.0,65,44.9846153846154,0.107692307692308,0.0923076923076923,0.0461538461538462,0.0,0.6,85.4,0.1
Defender,32.0,185.0,4.0,258,83.3604651162791,0.0348837209302326,0.0232558139534884,0.131782945736434,0.0077519379844961,0.3,84.1,1.7
Midfielder,21.0,171.0,23.0,50,32.88,0.1,0.1,0.02,0.0,0.7,80.6,0.2
Midfielder,20.0,184.0,33.0,8,30.25,0.0,0.0,0.25,0.0,0.6,90.1,0.0
Forward,19.0,197.0,25.0,39,30.3333333333333,0.128205128205128,0.0512820512820513,0.153846153846154,0.0,1.0,57.6,1.6
Defender,20.0,190.0,22.0,27,54.1851851851852,0.037037037037037,0.0,0.0740740740740741,0.037037037037037,0.1,87.5,0.9
Defender,26.0,185.0,4.0,115,72.2869565217391,0.008695652173913,0.0173913043478261,0.234782608695652,0.0173913043478261,0.5,86.2,2.0
Midfielder,27.0,176.0,18.0,123,70.8536585365854,0.178861788617886,0.105691056910569,0.105691056910569,0.0,1.1,80.8,0.2
Midfielder,27.0,173.0,8.0,12,82.4166666666667,0.25,0.25,0.0833333333333333,0.0,2.0,69.8,0.8
Defender,34.0,180.0,12.0,166,89.1807228915663,0.072289156626506,0.174698795180723,0.0843373493975904,0.0,0.5,77.4,1.0
Goalkeeper,33.0,190.0,27.0,26,90.0,0.0,0.0,0.153846153846154,0.0,0.0,63.0,0.2
Defender,25.0,184.0,5.0,63,67.6666666666667,0.0476190476190476,0.0,0.111111111111111,0.0,0.4,77.7,1.4
Forward,28.0,191.0,99.0,13,49.6153846153846,0.0,0.0769230769230769,0.230769230769231,0.0,1.3,56.0,2.1
Forward,31.0,191.0,22.0,157,55.2356687898089,0.24203821656051,0.0445859872611465,0.089171974522293,0.0,1.5,65.5,3.3
Midfielder,33.0,182.0,9.0,197,58.1776649746193,0.203045685279188,0.0710659898477157,0.152284263959391,0.0,1.7,79.8,0.8
Midfielder,27.0,182.0,11.0,40,43.125,0.15,0.0,0.025,0.0,0.8,81.1,0.4
Midfielder,26.0,178.0,35.0,82,40.9756097560976,0.0609756097560976,0.024390243902439,0.24390243902439,0.024390243902439,0.6,79.4,0.6
Forward,29.0,186.0,28.0,21,25.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.6,69.1,0.1
Midfielder,27.0,180.0,19.0,101,51.3168316831683,0.0297029702970297,0.0,0.0792079207920792,0.0099009900990099,0.5,84.8,0.4
Midfielder,24.0,175.0,77.0,16,21.375,0.0625,0.0,0.125,0.0,0.5,85.1,0.1
Midfielder,27.0,174.0,26.0,6,40.0,0.0,0.0,0.166666666666667,0.0,0.8,80.1,0.2
Forward,22.0,172.0,7.0,11,11.1818181818182,0.0,0.0909090909090909,0.0909090909090909,0.0,0.3,74.2,0.0
Defender,23.0,185.0,66.0,1,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
Forward,21.0,187.0,90.0,18,31.1111111111111,0.0555555555555556,0.0,0.0,0.0,0.7,74.5,0.2
Forward,20.0,167.0,91.0,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Forward,22.0,187.0,19.0,70,50.9714285714286,0.185714285714286,0.128571428571429,0.0571428571428571,0.0,1.5,68.1,1.1
Midfielder,22.0,188.0,6.0,71,78.3661971830986,0.0422535211267606,0.028169014084507,0.211267605633803,0.0,1.1,82.4,2.2
Defender,28.0,190.0,4.0,128,87.9765625,0.078125,0.015625,0.25,0.0,0.7,82.5,3.2
Midfielder,27.0,187.0,7.0,106,69.9716981132076,0.122641509433962,0.0566037735849057,0.160377358490566,0.0,1.3,78.7,0.3
Forward,20.0,192.0,42.0,21,40.3333333333333,0.333333333333333,0.0,0.0476190476190476,0.0,1.6,67.8,0.9
Goalkeeper,29.0,190.0,1.0,149,90.0,0.0,0.0,0.0268456375838926,0.0,0.0,78.8,0.2
Midfielder,23.0,184.0,8.0,66,55.2424242424242,0.0757575757575758,0.0909090909090909,0.136363636363636,0.0,0.8,83.7,0.3
Defender,19.0,190.0,24.0,12,79.8333333333333,0.0,0.0,0.25,0.0,0.3,89.9,0.9
Defender,31.0,188.0,3.0,227,80.2026431718062,0.0176211453744493,0.013215859030837,0.118942731277533,0.0,0.2,83.4,1.6
Midfielder,32.0,176.0,11.0,217,61.4746543778802,0.119815668202765,0.175115207373272,0.124423963133641,0.0138248847926267,1.1,74.3,0.4
Goalkeeper,21.0,189.0,40.0,60,90.0,0.0,0.0,0.05,0.0,0.0,73.0,0.3
Defender,20.0,193.0,38.0,1,19.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0
Forward,26.0,193.0,21.0,82,32.8780487804878,0.146341463414634,0.0121951219512195,0.0121951219512195,0.0,0.9,58.3,1.6
Defender,20.0,183.0,35.0,26,70.1923076923077,0.0384615384615385,0.0,0.192307692307692,0.0,0.5,72.0,0.9
Midfielder,23.0,187.0,47.0,38,31.7894736842105,0.0,0.0263157894736842,0.0789473684210526,0.0263157894736842,0.2,78.9,0.2
Forward,26.0,190.0,33.0,19,26.8421052631579,0.0526315789473684,0.0,0.0526315789473684,0.0,1.1,65.7,1.4
Forward,22.0,182.0,16.0,12,14.5833333333333,0.0,0.0,0.0833333333333333,0.0,0.3,76.4,0.3
Defender,24.0,183.0,18.0,30,60.8666666666667,0.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.4,74.6,0.7
Forward,19.0,189.0,43.0,1,16.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
Defender,23.0,190.0,6.0,114,78.6315789473684,0.0614035087719298,0.043859649122807,0.114035087719298,0.0,0.6,71.0,4.3
Goalkeeper,31.0,196.0,1.0,125,88.152,0.0,0.0,0.048,0.0,0.0,71.3,0.2
Defender,25.0,188.0,5.0,124,84.0725806451613,0.0806451612903226,0.0403225806451613,0.290322580645161,0.0080645161290322,0.7,80.5,2.6
Midfielder,35.0,187.0,17.0,553,74.9891500904159,0.0614828209764919,0.0669077757685353,0.137432188065099,0.0054249547920434,0.9,81.2,1.1
Midfielder,26.0,183.0,39.0,147,76.2176870748299,0.122448979591837,0.0408163265306122,0.149659863945578,0.0,1.1,85.1,0.9
Goalkeeper,30.0,191.0,1.0,129,89.6356589147287,0.0,0.0,0.0930232558139535,0.0155038759689922,0.0,65.1,0.3
Midfielder,20.0,188.0,14.0,60,59.4166666666667,0.0166666666666667,0.0166666666666667,0.183333333333333,0.0,0.4,78.4,0.8
Defender,36.0,191.0,21.0,283,82.7844522968198,0.0282685512367491,0.0035335689045936,0.11660777385159,0.0070671378091872,0.3,83.2,2.3
Defender,22.0,183.0,22.0,38,63.0,0.0,0.0,0.131578947368421,0.0,0.2,80.1,0.8
Midfielder,25.0,178.0,10.0,143,70.2937062937063,0.111888111888112,0.0979020979020979,0.188811188811189,0.0069930069930069,1.2,82.5,0.6
Forward,25.0,192.0,9.0,46,44.0217391304348,0.282608695652174,0.0,0.0652173913043478,0.0,1.2,62.7,1.3
Forward,18.0,192.0,20.0,4,15.75,0.0,0.0,0.0,0.0,0.0,52.8,1.3
Defender,20.0,187.0,4.0,22,43.1818181818182,0.0,0.0,0.0909090909090909,0.0,0.1,82.3,0.5
Midfielder,25.0,180.0,6.0,15,69.9333333333333,0.0666666666666667,0.0,0.2,0.0,0.3,82.5,1.1
Forward,31.0,183.0,29.0,9,26.1111111111111,0.222222222222222,0.0,0.444444444444444,0.0,0.9,47.6,1.0
Defender,29.0,192.0,5.0,73,78.8493150684932,0.0410958904109589,0.0136986301369863,0.232876712328767,0.0,0.4,82.1,2.0
Forward,29.0,185.0,7.0,130,58.9461538461539,0.515384615384615,0.0461538461538462,0.2,0.0,2.4,70.2,1.9
Goalkeeper,40.0,193.0,1.0,332,89.8493975903615,0.0,0.003012048192771,0.0421686746987952,0.003012048192771,0.0,61.9,0.3
Midfielder,29.0,176.0,9.0,151,68.3046357615894,0.119205298013245,0.185430463576159,0.0264900662251656,0.0,1.2,77.1,0.1
Midfielder,21.0,175.0,35.0,19,35.8421052631579,0.0,0.0526315789473684,0.210526315789474,0.0,0.4,89.9,0.1
Defender,20.0,191.0,21.0,4,61.0,0.0,0.0,0.0,0.0,0.8,88.1,2.8
Midfielder,27.0,177.0,16.0,28,44.4285714285714,0.142857142857143,0.107142857142857,0.142857142857143,0.0,1.4,76.9,0.1
Midfielder,37.0,176.0,13.0,313,81.8466453674121,0.0479233226837061,0.0862619808306709,0.150159744408946,0.0063897763578274,0.6,85.4,1.1
Midfielder,23.0,172.0,20.0,56,28.1428571428571,0.0892857142857143,0.0892857142857143,0.178571428571429,0.0,0.7,72.5,0.1
Forward,29.0,185.0,19.0,44,44.2727272727273,0.204545454545455,0.0454545454545455,0.0227272727272727,0.0,1.5,75.4,1.4
Midfielder,21.0,175.0,28.0,39,33.5897435897436,0.128205128205128,0.0256410256410256,0.153846153846154,0.0,0.4,85.0,0.1
Midfielder,27.0,165.0,8.0,14,79.0,0.0714285714285714,0.0714285714285714,0.357142857142857,0.0,0.5,89.8,0.1
Goalkeeper,32.0,185.0,22.0,9,83.1111111111111,0.0,0.0,0.0,0.0,0.0,73.0,0.0
Defender,28.0,181.0,4.0,94,78.8723404255319,0.0212765957446809,0.0212765957446809,0.117021276595745,0.0319148936170213,0.3,85.5,1.8
Midfielder,23.0,180.0,30.0,9,18.5555555555556,0.111111111111111,0.0,0.0,0.0,0.3,85.1,0.1
Defender,21.0,178.0,47.0,1,1.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0
Midfielder,19.0,180.0,25.0,8,18.625,0.0,0.0,0.125,0.0,0.3,88.6,0.0
Defender,19.0,185.0,24.0,4,49.25,0.0,0.0,0.25,0.0,0.0,64.9,1.0
Midfielder,28.0,180.0,10.0,203,56.7832512315271,0.142857142857143,0.0689655172413793,0.118226600985222,0.0,1.5,84.3,0.4
Midfielder,25.0,177.0,21.0,51,79.5490196078431,0.196078431372549,0.0784313725490196,0.0784313725490196,0.0,1.8,78.0,0.9
Defender,25.0,187.0,4.0,194,82.0567010309278,0.0360824742268041,0.0206185567010309,0.180412371134021,0.0,0.4,80.8,2.5
Forward,26.0,190.0,9.0,143,57.6993006993007,0.195804195804196,0.0629370629370629,0.132867132867133,0.0069930069930069,1.4,55.9,2.4
Goalkeeper,29.0,187.0,1.0,124,88.9677419354839,0.0,0.0,0.0403225806451613,0.0,0.0,60.9,0.3
Midfielder,25.0,179.0,7.0,79,54.6582278481013,0.151898734177215,0.0886075949367089,0.139240506329114,0.0126582278481013,1.3,80.5,0.3
Midfielder,30.0,174.0,11.0,231,71.8614718614719,0.12987012987013,0.12987012987013,0.147186147186147,0.0043290043290043,1.3,75.7,0.7
Forward,27.0,185.0,14.0,115,45.6956521739131,0.139130434782609,0.0521739130434783,0.0782608695652174,0.0173913043478261,1.1,75.7,1.1
Defender,28.0,188.0,37.0,61,87.0,0.0163934426229508,0.0163934426229508,0.0655737704918033,0.0,0.1,85.6,2.0
Midfielder,28.0,184.0,6.0,135,72.0222222222222,0.037037037037037,0.0296296296296296,0.133333333333333,0.0,0.7,83.4,0.7
Midfielder,33.0,180.0,8.0,248,61.7459677419355,0.0967741935483871,0.133064516129032,0.169354838709677,0.0040322580645161,1.0,85.5,0.4
Midfielder,26.0,171.0,5.0,7,38.0,0.0,0.0,0.285714285714286,0.0,0.0,84.4,0.4
Midfielder,31.0,175.0,13.0,222,64.1531531531532,0.0990990990990991,0.108108108108108,0.108108108108108,0.009009009009009,1.3,82.3,0.3
Forward,29.0,173.0,27.0,16,31.9375,0.0,0.0625,0.0,0.0,0.5,69.5,0.6
Defender,27.0,177.0,28.0,31,63.5806451612903,0.0,0.032258064516129,0.0645161290322581,0.0,0.5,66.7,1.1
Forward,28.0,192.0,29.0,90,52.6444444444444,0.233333333333333,0.0666666666666667,0.0444444444444444,0.0,1.6,62.0,2.1
Defender,21.0,180.0,19.0,1,90.0,0.0,0.0,0.0,0.0,1.0,75.7,2.0
Goalkeeper,31.0,186.0,31.0,89,89.5056179775281,0.0,0.0,0.0449438202247191,0.0,0.0,44.3,0.4
Forward,28.0,180.0,9.0,178,83.5112359550562,0.370786516853933,0.0898876404494382,0.0674157303370787,0.0,2.0,60.9,5.1
Midfielder,33.0,188.0,7.0,355,80.7774647887324,0.0591549295774648,0.0957746478873239,0.202816901408451,0.0084507042253521,0.8,79.3,2.7
Midfielder,21.0,180.0,24.0,30,41.9333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0,0.7,63.2,1.6
Defender,22.0,187.0,4.0,53,78.1320754716981,0.0566037735849057,0.0,0.226415094339623,0.0,0.4,65.6,3.1
Midfielder,25.0,178.0,21.0,186,66.3494623655914,0.0268817204301075,0.021505376344086,0.161290322580645,0.0161290322580645,0.4,81.4,0.4
Midfielder,24.0,173.0,20.0,53,41.188679245283,0.113207547169811,0.0566037735849057,0.0188679245283019,0.0,1.3,80.6,0.3
Goalkeeper,27.0,195.0,13.0,6,80.1666666666667,0.0,0.0,0.0,0.0,0.0,30.1,0.0
Midfielder,23.0,177.0,32.0,131,63.9007633587786,0.145038167938931,0.137404580152672,0.122137404580153,0.0152671755725191,1.3,72.7,0.6
Goalkeeper,31.0,195.0,1.0,83,89.0722891566265,0.0,0.0,0.120481927710843,0.0,0.0,60.8,0.3
Midfielder,20.0,182.0,25.0,3,31.3333333333333,0.0,0.0,0.666666666666667,0.0,0.0,94.1,0.0
Forward,25.0,189.0,18.0,17,28.5882352941177,0.0588235294117647,0.0,0.0,0.0,0.6,66.4,0.5
Midfielder,26.0,186.0,17.0,96,76.6458333333333,0.104166666666667,0.208333333333333,0.208333333333333,0.0,1.5,67.9,2.0
Forward,25.0,189.0,10.0,35,38.0285714285714,0.314285714285714,0.0,0.142857142857143,0.0,1.2,73.8,0.7
Midfielder,27.0,183.0,14.0,143,76.1958041958042,0.027972027972028,0.0629370629370629,0.174825174825175,0.0,0.5,78.1,1.1
Midfielder,23.0,178.0,18.0,6,20.3333333333333,0.166666666666667,0.0,0.0,0.0,0.7,85.1,0.2
Midfielder,23.0,180.0,23.0,133,63.984962406015,0.172932330827068,0.0902255639097744,0.075187969924812,0.0,1.5,84.2,0.8
Defender,30.0,190.0,5.0,65,84.9384615384615,0.0461538461538462,0.0,0.123076923076923,0.0,0.4,87.2,2.0
Forward,24.0,184.0,9.0,44,50.9545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0,1.6,70.1,1.0
Defender,29.0,185.0,6.0,142,78.0211267605634,0.0704225352112676,0.0070422535211267,0.253521126760563,0.0140845070422535,0.5,87.5,2.0
Defender,23.0,192.0,34.0,5,41.4,0.2,0.0,0.2,0.0,0.4,89.2,0.8
Defender,22.0,173.0,22.0,22,51.4545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.2,73.3,0.3
Midfielder,26.0,177.0,10.0,159,62.0188679245283,0.144654088050314,0.19496855345912,0.113207547169811,0.0,1.2,81.2,0.4
Midfielder,23.0,186.0,8.0,42,55.0476190476191,0.0476190476190476,0.0,0.19047619047619,0.0,0.5,82.9,0.8
Midfielder,27.0,180.0,21.0,70,45.2142857142857,0.0285714285714286,0.0571428571428571,0.171428571428571,0.0,0.4,83.0,0.3
Forward,19.0,175.0,27.0,12,10.9166666666667,0.0,0.0833333333333333,0.0,0.0,0.1,83.3,0.1
Goalkeeper,18.0,188.0,31.0,1,90.0,0.0,0.0,0.0,0.0,0.0,66.7,1.0
Midfielder,26.0,170.0,20.0,56,75.6071428571429,0.0357142857142857,0.178571428571429,0.0714285714285714,0.0,0.8,84.1,0.2
Midfielder,24.0,183.0,14.0,43,36.1162790697674,0.0465116279069767,0.0930232558139535,0.0697674418604651,0.0,0.6,81.5,0.3
Forward,19.0,185.0,77.0,32,33.09375,0.0,0.03125,0.15625,0.0,0.7,65.1,1.1
Goalkeeper,29.0,191.0,95.0,152,90.5986842105263,0.0,0.006578947368421,0.0526315789473684,0.0,0.0,71.6,0.3
Goalkeeper,33.0,192.0,32.0,110,89.2545454545455,0.0,0.0,0.0818181818181818,0.0,0.0,68.9,0.3
Midfielder,34.0,186.0,7.0,351,66.4786324786325,0.105413105413105,0.133903133903134,0.0797720797720798,0.0,1.4,76.0,0.8
Defender,27.0,193.0,4.0,226,86.2345132743363,0.0221238938053097,0.0309734513274336,0.128318584070796,0.0044247787610619,0.4,79.2,2.6
Defender,23.0,175.0,23.0,71,66.1830985915493,0.0140845070422535,0.028169014084507,0.154929577464789,0.0140845070422535,0.5,78.6,0.5
Midfielder,28.0,180.0,8.0,322,81.0124223602485,0.105590062111801,0.0900621118012422,0.149068322981366,0.0062111801242236,1.2,78.6,1.5
Midfielder,20.0,175.0,30.0,34,63.3529411764706,0.117647058823529,0.0294117647058824,0.0882352941176471,0.0,1.2,77.8,0.1
Midfielder,24.0,183.0,32.0,134,50.044776119403,0.104477611940299,0.0895522388059701,0.0671641791044776,0.0,1.1,80.5,0.3
Defender,22.0,193.0,5.0,90,79.5,0.0111111111111111,0.0111111111111111,0.144444444444444,0.0111111111111111,0.3,84.4,1.5
Forward,24.0,185.0,17.0,73,64.7123287671233,0.205479452054795,0.0958904109589041,0.0958904109589041,0.0136986301369863,1.5,72.6,1.5
Midfielder,28.0,175.0,24.0,252,83.0555555555556,0.0198412698412698,0.0476190476190476,0.178571428571429,0.0039682539682539,0.5,85.3,1.2
Goalkeeper,22.0,197.0,1.0,122,90.0,0.0,0.0245901639344262,0.0573770491803279,0.0,0.0,66.7,0.4
Midfielder,21.0,177.0,46.0,70,44.6428571428571,0.0285714285714286,0.0714285714285714,0.285714285714286,0.0,0.3,76.8,0.3
Forward,19.0,172.0,48.0,11,35.2727272727273,0.0,0.0,0.0,0.0,0.5,76.0,0.2
Defender,23.0,174.0,3.0,44,59.7045454545455,0.0454545454545455,0.0,0.0681818181818182,0.0454545454545455,0.5,84.5,1.0
Midfielder,23.0,178.0,42.0,133,61.6315789473684,0.0,0.0300751879699248,0.0827067669172932,0.0,0.5,80.1,0.6
Forward,22.0,190.0,37.0,8,34.625,0.0,0.0,0.0,0.0,0.8,79.3,0.3
Defender,25.0,184.0,15.0,110,83.5272727272727,0.0636363636363636,0.0181818181818182,0.136363636363636,0.0,0.7,76.5,4.0
Defender,32.0,185.0,16.0,294,88.0034013605442,0.054421768707483,0.0238095238095238,0.156462585034014,0.0136054421768707,0.8,78.8,3.9
Midfielder,21.0,172.0,29.0,87,56.7241379310345,0.149425287356322,0.149425287356322,0.195402298850575,0.0,1.4,81.8,0.3
