Name;Full Name;Nationality;Age;Height;Current Team;Shirt Number;Apps;Mins;Mins/App;Goals;Goals/App;Assists;Assists/App;Yel;Yel/App;Red;Red/App;Shots per Game;Pass Success Percentage;Aerials Won;Forward;Midfielder;Defender;Goalkeeper
Griffin Dorsey;;USA;25;182;Houston Dynamo FC;25;73;4703;64.4246575342466;6;0.0821917808219178;6;0.0821917808219178;18;0.246575342465753;0;0;0.7;80.1;0.6;0;1;1;0
Ibrahim Aliyu;;Nigeria;22;184;Houston Dynamo FC;18;28;1358;48.5;3;0.107142857142857;2;0.0714285714285714;2;0.0714285714285714;0;0;0.8;76.8;0.6;1;1;0;0
Andrew Tarbell;;USA;31;191;Houston Dynamo FC;13;54;4765;88.2407407407408;0;0;0;0;1;0.0185185185185185;0;0;0;57.5;0.5;0;0;0;1
Micael;Micael dos Santos Silva;Brazil;24;190;Houston Dynamo FC;31;31;2626;84.7096774193548;1;0.032258064516129;0;0;7;0.225806451612903;1;0.032258064516129;0.3;86.2;2.1;0;0;1;0
Lawrence Ennali;;Germany;22;172;Houston Dynamo FC;37;10;148;14.8;1;0.1;0;0;0;0;0;0;0.4;72.3;0.1;1;0;0;0
Sebastian Kowalczyk;;Poland;26;169;Houston Dynamo FC;27;10;479;47.9;0;0;1;0.1;1;0.1;0;0;0.3;92.9;0;1;1;0;0
Adalberto Carrasquilla;;Panama;25;170;Houston Dynamo FC;20;100;7801;78.01;9;0.09;13;0.13;26;0.26;2;0.02;1.1;81.3;0.4;0;1;0;0
Ezequiel Ponce;;Argentina;27;180;Houston Dynamo FC;10;173;8730;50.4624277456647;29;0.167630057803468;3;0.0173410404624277;21;0.121387283236994;4;0.023121387283237;1.5;74.3;1.5;1;1;0;0
Ethan Bartlow;;USA;24;183;Houston Dynamo FC;4;58;3738;64.448275862069;0;0;1;0.0172413793103448;7;0.120689655172414;0;0;0.3;84.7;1.2;0;0;1;0
Franco Escobar;;Argentina;29;175;Houston Dynamo FC;2;147;11508;78.2857142857143;9;0.0612244897959184;5;0.0340136054421769;46;0.312925170068027;2;0.0136054421768707;0.4;81.8;1.2;0;1;1;0
Brooklyn Raines;;USA;19;173;Houston Dynamo FC;35;9;280;31.1111111111111;0;0;0;0;0;0;0;0;0.2;79.6;0.2;0;1;0;0
Daniel Steres;;USA;34;183;Houston Dynamo FC;5;186;14737;79.2311827956989;12;0.0645161290322581;7;0.0376344086021505;23;0.123655913978495;1;0.00537634408602151;0.4;85;1.9;0;0;1;0
Latif Blessing;;Ghana;27;170;Houston Dynamo FC;15;201;12039;59.8955223880597;21;0.104477611940299;15;0.0746268656716418;17;0.0845771144278607;1;0.00497512437810945;1;82.9;0.6;1;1;1;0
Sebastián Ferreira;;Paraguay;26;181;Houston Dynamo FC;11;56;3099;55.3392857142857;13;0.232142857142857;4;0.0714285714285714;5;0.0892857142857143;0;0;1.5;74.6;0.6;1;0;0;0
Ján Gregus;;Slovakia;33;189;Houston Dynamo FC;21;139;8529;61.3597122302158;4;0.0287769784172662;18;0.129496402877698;13;0.0935251798561151;3;0.0215827338129496;0.9;86.9;0.7;0;1;0;0
Amine Bassi;;France;26;173;Houston Dynamo FC;8;54;3977;73.6481481481482;13;0.240740740740741;6;0.111111111111111;2;0.037037037037037;1;0.0185185185185185;1.3;86.3;0.1;0;1;0;0
Artur;José Artur de Lima Júnior;Brazil;28;181;Houston Dynamo FC;6;169;13538;80.1065088757397;4;0.0236686390532544;3;0.0177514792899408;27;0.159763313609467;0;0;0.8;86.6;0.4;0;1;0;0
Gabriel Segal;;;23;178;Houston Dynamo FC;17;23;614;26.695652173913;4;0.173913043478261;0;0;1;0.0434782608695652;0;0;1;72.2;0.3;1;0;0;0
McKinze Gaines;;USA;26;181;Houston Dynamo FC;14;70;2367;33.8142857142857;3;0.0428571428571429;6;0.0857142857142857;8;0.114285714285714;0;0;0.5;83.2;0.2;0;1;0;0
Junior Moreno;;Venezuela;31;175;Houston Dynamo FC;24;165;13283;80.5030303030303;7;0.0424242424242424;9;0.0545454545454545;18;0.109090909090909;1;0.00606060606060606;0.5;86.8;0.4;0;1;0;0
Jefferson Valverde;;;25;176;Houston Dynamo FC;30;1;12;12;0;0;0;0;0;0;0;0;0;100;0;0;1;0;0
Tate Schmitt;;USA;27;178;Houston Dynamo FC;22;31;1682;54.258064516129;3;0.0967741935483871;0;0;5;0.161290322580645;0;0;0.4;71;0.7;0;1;1;0
Steve Clark;;USA;38;188;Houston Dynamo FC;12;248;22264;89.7741935483871;0;0;1;0.00403225806451613;18;0.0725806451612903;0;0;0;73;0.3;0;0;0;1
Zdravko Dimitrov;;Bulgaria;26;180;Bodrumspor;7;15;961;64.0666666666667;1;0.0666666666666667;1;0.0666666666666667;0;0;0;0;1.2;73.9;0.1;0;1;0;0
Musah Mohammed;;;22;192;Bodrumspor;26;11;925;84.0909090909091;0;0;2;0.181818181818182;3;0.272727272727273;1;0.0909090909090909;1.1;64.4;4.2;0;1;0;0
Pedro Brazão;Pedro David Brazão Teixeira;Portugal;21;172;Bodrumspor;20;27;1115;41.2962962962963;1;0.037037037037037;1;0.037037037037037;2;0.0740740740740741;1;0.037037037037037;0.8;75.6;0.3;0;1;0;0
Cenk Sen;;Turkey;24;170;Bodrumspor;77;9;766;85.1111111111111;0;0;0;0;2;0.222222222222222;0;0;0.1;76.3;1;0;0;1;0
Arlind Ajeti;;Albania;31;184;Bodrumspor;15;67;4582;68.3880597014925;2;0.0298507462686567;1;0.0149253731343284;19;0.283582089552239;1;0.0149253731343284;0.3;75.6;1.1;0;0;1;0
Ali Aytemur;;Turkey;28;184;Bodrumspor;34;12;1080;90;0;0;0;0;0;0;0;0;0.3;75.3;2.1;0;0;1;0
Üzeyir Ergün;;;32;178;Bodrumspor;23;7;572;81.7142857142857;0;0;1;0.142857142857143;1;0.142857142857143;0;0;0.3;69.8;1;0;0;1;0
Fredy;Alfredo Kulembe Gomes Ribeiro;;34;170;Bodrumspor;16;223;16119;72.2825112107623;31;0.139013452914798;29;0.130044843049327;34;0.152466367713004;2;0.00896860986547085;1.4;77;0.5;1;1;0;0
Diogo Sousa;Diogo Fesnard Nogueira Sousa;Portugal;26;198;Bodrumspor;1;11;990;90;0;0;0;0;1;0.0909090909090909;0;0;0;56.9;0.5;0;0;0;1
George Puscas;;Romania;28;188;Bodrumspor;;146;7940;54.3835616438356;30;0.205479452054795;6;0.0410958904109589;14;0.0958904109589041;1;0.00684931506849315;1.5;69.4;1.4;1;0;0;0
Burak Çoban;;Germany;30;168;Bodrumspor;17;1;60;60;0;0;0;0;0;0;0;0;1;69.2;0;1;0;0;0
Taulant Seferi;;Albania;27;184;Bodrumspor;99;18;889;49.3888888888889;3;0.166666666666667;0;0;1;0.0555555555555556;1;0.0555555555555556;1.7;69;0.7;0;1;0;0
Ondrej Celustka;;Czech Republic;35;186;Bodrumspor;33;201;16658;82.8756218905473;2;0.00995024875621891;6;0.0298507462686567;22;0.109452736318408;3;0.0149253731343284;0.5;78.6;1.7;0;0;1;0
Ege Bilsel;;Turkey;20;;Bodrumspor;70;9;307;34.1111111111111;0;0;0;0;1;0.111111111111111;0;0;0.2;78.1;0.2;1;0;0;0
Gökdeniz Bayrakdar;;Turkey;22;181;Bodrumspor;41;82;3777;46.0609756097561;10;0.121951219512195;1;0.0121951219512195;9;0.109756097560976;0;0;1.1;74;0.4;1;1;0;0
Christophe Hérelle;;France;32;188;Bodrumspor;29;160;13288;83.05;3;0.01875;0;0;35;0.21875;4;0.025;0.4;86.8;1.9;0;0;1;0
Taylan Antalyali;;Turkey;29;180;Bodrumspor;5;185;12641;68.3297297297297;13;0.0702702702702703;11;0.0594594594594595;25;0.135135135135135;1;0.00540540540540541;0.7;82.5;0.8;0;1;0;0
Gabriel Obekpa;;;20;185;Bodrumspor;18;2;52;26;0;0;0;0;0;0;0;0;1.5;50;0.5;0;1;0;0
Ahmet Aslan;;;23;179;Bodrumspor;21;10;550;55;0;0;0;0;1;0.1;0;0;0.1;68.5;0.6;0;1;0;0
Kenan Özer;;Turkey;37;170;Bodrumspor;10;131;5911;45.1221374045802;11;0.083969465648855;7;0.0534351145038168;21;0.16030534351145;1;0.00763358778625954;1;75.9;0.4;1;1;1;0
Celal Dumanli;;Turkey;30;189;Bodrumspor;48;9;86;9.55555555555556;0;0;0;0;3;0.333333333333333;0;0;0.2;44;1.3;1;0;0;0
Enes Ögrüce;;;17;184;Bodrumspor;91;3;14;4.66666666666667;0;0;0;0;1;0.333333333333333;0;0;0.7;69.2;0;1;0;0;0
Haqi Osman;;Ghana;22;173;Bodrumspor;19;24;425;17.7083333333333;0;0;0;0;0;0;0;0;0.2;72.9;0.1;1;0;0;0
David Ayala;;Argentina;22;170;Portland Timbers;24;38;1427;37.5526315789474;0;0;0;0;5;0.131578947368421;0;0;0.5;82.8;0.4;0;1;0;0
Zac McGraw;;USA;27;193;Portland Timbers;18;74;4623;62.472972972973;2;0.027027027027027;1;0.0135135135135135;15;0.202702702702703;0;0;0.5;81.6;2.4;0;0;1;0
Cristhian Paredes;;Paraguay;26;183;Portland Timbers;22;153;9679;63.2614379084967;12;0.0784313725490196;11;0.0718954248366013;24;0.156862745098039;0;0;0.9;79.8;0.7;0;1;0;0
Maxime Crépeau;;Canada;30;185;Portland Timbers;16;132;11895;90.1136363636364;0;0;0;0;11;0.0833333333333333;2;0.0151515151515152;0;67.3;0.4;0;0;0;1
Dairon Asprilla;;Colombia;32;180;Atletico Nacional;27;221;11320;51.2217194570136;37;0.167420814479638;20;0.0904977375565611;30;0.135746606334842;3;0.0135746606334842;1.4;74.6;1.5;1;1;0;0
Kamal Miller;;Canada;27;183;Portland Timbers;4;108;9005;83.3796296296296;3;0.0277777777777778;3;0.0277777777777778;15;0.138888888888889;2;0.0185185185185185;0.4;85.5;1.3;0;0;1;0
Victor Enriquez;;USA;18;;Portland Timbers;46;1;5;5;0;0;0;0;0;0;0;0;0;100;0;0;1;0;0
Evander;Evander da Silva Ferreira;Brazil;26;179;Portland Timbers;10;61;4084;66.9508196721312;13;0.213114754098361;10;0.163934426229508;13;0.213114754098361;0;0;2.2;82.3;0.3;0;1;0;0
Nathan Fogaça;Nathan Uiliam Fogaça;Brazil;25;178;Operario Ferroviario;99;55;1482;26.9454545454545;4;0.0727272727272727;2;0.0363636363636364;4;0.0727272727272727;0;0;0.8;69.2;0.9;1;0;0;0
Eryk Williamson;;USA;27;175;Portland Timbers;19;51;2969;58.2156862745098;1;0.0196078431372549;8;0.156862745098039;12;0.235294117647059;0;0;0.4;83;0.4;0;1;0;0
Eric Miller;;USA;31;185;Portland Timbers;15;181;13040;72.0441988950276;0;0;3;0.0165745856353591;18;0.0994475138121547;1;0.00552486187845304;0.2;77.2;1;0;1;1;0
Juan Mosquera;;Colombia;22;180;Portland Timbers;29;33;2691;81.5454545454546;2;0.0606060606060606;4;0.121212121212121;1;0.0303030303030303;0;0;0.8;82.2;0.6;0;1;1;0
Sawyer Jura;;USA;18;;Portland Timbers;51;1;2;2;0;0;0;0;0;0;0;0;0;50;0;0;0;1;0
Marvin Loría;;Costa Rica;27;178;Portland Timbers;44;96;3474;36.1875;6;0.0625;5;0.0520833333333333;7;0.0729166666666667;0;0;0.8;82.7;0.3;0;1;0;0
Finn Surman;;New Zealand;21;190;Portland Timbers;20;1;7;7;0;0;0;0;0;0;0;0;0;50;0;0;0;1;0
Tega Ikoba;;USA;21;191;Portland Timbers;17;8;113;14.125;1;0.125;0;0;0;0;0;0;0.5;40.3;0.9;1;0;0;0
Felipe Mora;;Chile;31;175;Portland Timbers;9;57;3373;59.1754385964912;20;0.350877192982456;5;0.087719298245614;2;0.0350877192982456;0;0;1.9;79.1;1.1;1;0;0;0
Santiago Moreno;;Colombia;24;173;Portland Timbers;30;83;5377;64.7831325301205;11;0.132530120481928;14;0.168674698795181;7;0.0843373493975904;0;0;1.3;78.3;0.6;0;1;0;0
Diego Chará;;Colombia;38;173;Portland Timbers;21;313;27476;87.7827476038339;10;0.0319488817891374;13;0.0415335463258786;93;0.297124600638978;5;0.0159744408945687;0.2;87.4;0.5;0;1;0;0
Jonathan Rodríguez;;Uruguay;31;181;Portland Timbers;14;16;668;41.75;0;0;1;0.0625;2;0.125;0;0;1.3;67.8;0.4;1;1;0;0
Dario Zuparic;;Croatia;32;185;Portland Timbers;13;111;9116;82.1261261261261;1;0.00900900900900901;4;0.036036036036036;25;0.225225225225225;0;0;0.3;82.3;1.7;0;0;1;0
Antony;Antony Alves Santos;;23;;Portland Timbers;11;64;3404;53.1875;9;0.140625;1;0.015625;5;0.078125;0;0;1;75.7;0.5;0;1;0;0
Miguel Araujo;;Peru;30;180;Portland Timbers;2;96;8237;85.8020833333333;6;0.0625;1;0.0104166666666667;10;0.104166666666667;2;0.0208333333333333;0.7;82;2.5;0;0;1;0
James Pantemis;;Canada;27;185;Portland Timbers;41;37;3323;89.8108108108108;0;0;0;0;0;0;0;0;0;78.9;0.5;0;0;0;1
Larrys Mabiala;;DR Congo;37;189;Portland Timbers;33;271;21685;80.0184501845018;14;0.0516605166051661;3;0.011070110701107;52;0.191881918819188;7;0.025830258302583;0.5;82.9;1.7;0;0;1;0
Lechi Sadulaev;;Russia;24;179;FK Akhmat;10;92;4422;48.0652173913044;9;0.0978260869565217;5;0.0543478260869565;14;0.152173913043478;1;0.0108695652173913;1;70.5;0.9;1;1;0;0
Camilo;Camilo Reijers de Oliveira;;25;178;FK Akhmat;15;93;6284;67.5698924731183;1;0.010752688172043;0;0;15;0.161290322580645;0;0;0.6;81;0.7;0;1;0;0
Arsen Adamov;;Russia;25;180;FK Akhmat;95;82;5748;70.0975609756098;3;0.0365853658536585;5;0.0609756097560976;7;0.0853658536585366;0;0;0.5;84;1;0;0;1;0
Nader Ghandri;;Tunisia;29;196;FK Akhmat;75;25;1947;77.88;0;0;0;0;7;0.28;0;0;0.6;78.9;3.3;0;0;1;0
Amine Talal;;Morocco;28;176;FK Akhmat;14;9;714;79.3333333333333;1;0.111111111111111;0;0;3;0.333333333333333;0;0;0.9;77.4;1;0;1;0;0
Miroslav Bogosavac;;Serbia;28;176;FK Akhmat;8;124;10475;84.4758064516129;0;0;7;0.0564516129032258;12;0.0967741935483871;1;0.00806451612903226;0.4;72.9;0.7;0;1;1;0
Mauro Luna Diale;;Argentina;25;173;FK Akhmat;19;76;4994;65.7105263157895;11;0.144736842105263;7;0.0921052631578947;9;0.118421052631579;1;0.0131578947368421;1.1;70.3;1.2;1;1;0;0
Vladislav Kamilov;;Russia;29;183;FK Akhmat;18;96;5934;61.8125;10;0.104166666666667;5;0.0520833333333333;24;0.25;1;0.0104166666666667;0.9;73.7;1.4;0;1;0;0
Ismael Silva;Ismael Silva Lima;Brazil;29;169;FK Akhmat;11;155;12078;77.9225806451613;9;0.0580645161290323;17;0.109677419354839;26;0.167741935483871;0;0;1.7;83.4;0.6;0;1;0;0
Darko Todorovic;;Bosnia-Herzegovina;27;175;FK Akhmat;55;89;6897;77.4943820224719;2;0.0224719101123596;6;0.0674157303370787;16;0.179775280898876;1;0.0112359550561798;0.6;69.5;0.4;0;1;1;0
Bernard Berisha;;Kosovo;33;165;FK Akhmat;7;202;12617;62.460396039604;27;0.133663366336634;19;0.0940594059405941;55;0.272277227722772;2;0.0099009900990099;1.4;69.6;0.1;1;1;0;0
Anton Shvets;;Russia;31;190;FK Akhmat;23;161;11149;69.2484472049689;8;0.0496894409937888;3;0.0186335403726708;51;0.316770186335404;4;0.0248447204968944;0.9;80.1;1.4;0;1;1;0
Georgi Shelia;;Russia;35;191;FK Akhmat;88;154;13652;88.6493506493507;0;0;2;0.012987012987013;15;0.0974025974025974;2;0.012987012987013;0;48.3;0.1;0;0;0;1
Maksim Samorodov;;;22;;FK Akhmat;20;15;768;51.2;0;0;1;0.0666666666666667;1;0.0666666666666667;0;0;1.3;63.5;0.1;1;0;0;0
Lucas Lovat;;Brazil;27;184;FK Akhmat;36;19;827;43.5263157894737;2;0.105263157894737;1;0.0526315789473684;4;0.210526315789474;0;0;0.9;75.4;0.1;0;0;1;0
Svetoslav Kovachev;;Bulgaria;26;175;FK Akhmat;98;37;1629;44.027027027027;3;0.0810810810810811;1;0.027027027027027;5;0.135135135135135;0;0;1.1;69;0.4;0;1;0;0
Magomed Yakuev;;;20;;FK Akhmat;71;4;16;4;0;0;0;0;1;0.25;0;0;0;83.3;0.3;0;1;0;0
Zaim Divanovic;;Montenegro;23;179;FK Akhmat;24;16;503;31.4375;0;0;1;0.0625;0;0;0;0;0.4;79.9;0.4;0;1;0;0
Boris Tomiak;;Germany;26;193;Kaiserslautern;2;74;6530;88.2432432432432;10;0.135135135135135;6;0.0810810810810811;18;0.243243243243243;2;0.027027027027027;0.6;84.8;2.3;0;1;1;0
Daisuke Yokota;;Japan;24;169;Kaiserslautern;14;15;1066;71.0666666666667;2;0.133333333333333;2;0.133333333333333;2;0.133333333333333;0;0;1;78.5;0.3;0;1;0;0
Ragnar Ache;;Netherlands;26;183;Kaiserslautern;9;131;6762;51.618320610687;38;0.290076335877863;6;0.0458015267175573;5;0.0381679389312977;0;0;2;56.3;3.3;1;0;0;0
Daniel Hanslik;;Germany;28;186;Kaiserslautern;19;63;2900;46.031746031746;10;0.158730158730159;3;0.0476190476190476;8;0.126984126984127;0;0;1;69.5;1;1;1;0;0
Luca Sirch;;Germany;25;186;Kaiserslautern;31;5;364;72.8;1;0.2;1;0.2;0;0;0;0;0.8;88;0.2;0;0;1;0
Marlon Ritter;;Germany;30;173;Kaiserslautern;7;106;6686;63.0754716981132;13;0.122641509433962;13;0.122641509433962;20;0.188679245283019;0;0;1.5;68.8;0.2;0;1;0;0
Aaron Opoku;;Ghana;25;185;Kaiserslautern;17;75;3122;41.6266666666667;8;0.106666666666667;9;0.12;5;0.0666666666666667;1;0.0133333333333333;0.8;64.1;0.4;0;1;0;0
Florian Kleinhansl;;Germany;24;180;Kaiserslautern;3;39;3333;85.4615384615385;1;0.0256410256410256;3;0.0769230769230769;7;0.17948717948718;0;0;0.8;79.6;0.9;0;1;1;0
Julian Krahl;;Germany;24;194;Kaiserslautern;1;43;3829;89.046511627907;0;0;0;0;3;0.0697674418604651;0;0;0;71.7;0.4;0;0;0;1
Jan Elvedi;;Switzerland;28;187;Kaiserslautern;33;128;10829;84.6015625;3;0.0234375;3;0.0234375;22;0.171875;0;0;0.4;80.9;2.2;0;0;1;0
Philipp Klement;;Germany;32;175;Kaiserslautern;10;127;7544;59.4015748031496;24;0.188976377952756;22;0.173228346456693;10;0.078740157480315;0;0;1.6;82.8;0.4;0;1;0;0
Jannis Heuer;;Germany;25;189;Kaiserslautern;24;73;4553;62.3698630136986;5;0.0684931506849315;1;0.0136986301369863;9;0.123287671232877;0;0;0.5;85.6;1.5;0;0;1;0
Frank Ronstadt;;Germany;27;179;Kaiserslautern;27;73;3142;43.041095890411;4;0.0547945205479452;1;0.0136986301369863;6;0.0821917808219178;0;0;0.5;78.6;0.3;0;1;1;0
Jan Gyamerah;;Germany;29;184;Kaiserslautern;32;186;13344;71.741935483871;4;0.021505376344086;6;0.032258064516129;26;0.139784946236559;1;0.00537634408602151;0.5;83.8;0.7;0;1;1;0
Erik Wekesser;;Germany;27;186;Kaiserslautern;13;132;9085;68.8257575757576;4;0.0303030303030303;14;0.106060606060606;33;0.25;1;0.00757575757575758;0.7;73.5;0.8;1;1;1;0
Dickson Abiama;;Nigeria;26;184;Kaiserslautern;40;114;3487;30.5877192982456;13;0.114035087719298;4;0.0350877192982456;18;0.157894736842105;1;0.0087719298245614;0.9;60.9;0.8;1;0;0;0
Jean Zimmer;;Germany;30;171;Kaiserslautern;8;182;13048;71.6923076923077;4;0.021978021978022;15;0.0824175824175824;26;0.142857142857143;1;0.0054945054945055;0.5;70;0.3;0;1;1;0
Richmond Tachie;;Germany;25;177;Kaiserslautern;29;52;2424;46.6153846153846;4;0.0769230769230769;6;0.115384615384615;2;0.0384615384615385;0;0;0.8;72.8;0.6;1;1;0;0
Afeez Aremu;;Nigeria;25;181;Kaiserslautern;23;63;2832;44.952380952381;0;0;0;0;14;0.222222222222222;1;0.0158730158730159;0.3;79.7;0.8;0;1;0;0
Filip Kaloc;;Czech Republic;24;190;Kaiserslautern;26;27;2145;79.4444444444444;2;0.0740740740740741;0;0;9;0.333333333333333;0;0;0.9;77.6;0.3;0;1;0;0
Almamy Touré;;Mali;28;183;Kaiserslautern;6;153;10317;67.4313725490196;9;0.0588235294117647;21;0.137254901960784;16;0.104575163398693;1;0.0065359477124183;0.6;75.4;1.8;0;1;1;0
Mika Haas;;;19;181;Kaiserslautern;22;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Jannik Mause;;Germany;26;188;Kaiserslautern;18;9;197;21.8888888888889;0;0;0;0;1;0.111111111111111;0;0;0.9;50;0.3;1;0;0;0
Leon Robinson;;Germany;23;186;Kaiserslautern;37;4;41;10.25;0;0;0;0;0;0;0;0;0;55.6;0;0;1;0;0
Tobias Raschl;;Germany;24;177;Kaiserslautern;20;76;4641;61.0657894736842;3;0.0394736842105263;6;0.0789473684210526;9;0.118421052631579;0;0;0.8;78.7;0.2;0;1;0;0
Kenny Redondo;;Spain;30;180;Kaiserslautern;11;160;7265;45.40625;14;0.0875;14;0.0875;14;0.0875;0;0;0.9;67.2;0.9;1;1;0;0
Jean Hugonet;;France;24;186;Magdeburg;24;26;2018;77.6153846153846;2;0.0769230769230769;1;0.0384615384615385;10;0.384615384615385;1;0.0384615384615385;0.8;79.5;2.5;0;1;1;0
Marcus Mathisen;;Denmark;28;185;Magdeburg;16;69;5496;79.6521739130435;3;0.0434782608695652;2;0.0289855072463768;15;0.217391304347826;2;0.0289855072463768;0.8;81.1;2.7;0;1;1;0
Mohammed El Hankouri;;Netherlands;27;176;Magdeburg;11;188;11947;63.5478723404255;13;0.0691489361702128;18;0.0957446808510638;21;0.111702127659574;1;0.00531914893617021;1.1;77.5;0.4;1;1;1;0
Samuel Loric;;France;24;183;Magdeburg;2;6;456;76;1;0.166666666666667;0;0;0;0;0;0;1;67.4;2;0;0;1;0
Livan Burcu;;Germany;20;178;Magdeburg;29;11;655;59.5454545454546;2;0.181818181818182;1;0.0909090909090909;1;0.0909090909090909;0;0;1.9;83.7;0.4;0;1;0;0
Lubambo Musonda;;Zambia;29;171;Magdeburg;19;12;951;79.25;0;0;3;0.25;1;0.0833333333333333;0;0;0.8;78.9;0.4;0;1;0;0
Dominik Reimann;;Poland;27;186;Magdeburg;1;91;8190;90;0;0;1;0.010989010989011;2;0.021978021978022;0;0;0;84.3;0.3;0;0;0;1
Xavier Amaechi;;England;23;179;Magdeburg;20;53;1829;34.5094339622642;4;0.0754716981132075;5;0.0943396226415094;5;0.0943396226415094;0;0;0.8;83;0.2;0;1;0;0
Martijn Kaars;;Netherlands;25;183;Magdeburg;9;11;990;90;5;0.454545454545455;2;0.181818181818182;1;0.0909090909090909;1;0.0909090909090909;2.7;80.3;0.8;1;0;0;0
Daniel Heber;;Germany;30;182;Magdeburg;15;61;5422;88.8852459016394;2;0.0327868852459016;0;0;13;0.213114754098361;2;0.0327868852459016;0.4;89;2.7;0;0;1;0
Silas Gnaka;;Ivory Coast;25;179;Magdeburg;25;112;7957;71.0446428571429;5;0.0446428571428571;5;0.0446428571428571;8;0.0714285714285714;0;0;0.6;83.8;0.7;0;1;1;0
Alexander Nollenberger;;Germany;27;180;Magdeburg;17;30;988;32.9333333333333;1;0.0333333333333333;2;0.0666666666666667;1;0.0333333333333333;0;0;0.7;80.7;0.3;0;1;0;0
Philipp Hercher;;Germany;28;182;Magdeburg;27;48;1709;35.6041666666667;8;0.166666666666667;1;0.0208333333333333;3;0.0625;0;0;0.9;65.4;0.4;0;1;0;0
Andi Hoti;;;21;191;Magdeburg;3;24;1036;43.1666666666667;0;0;0;0;1;0.0416666666666667;0;0;0.1;84;1.5;0;0;1;0
Abu-Bekir Ömer El-Zein;;;21;176;Magdeburg;14;23;1099;47.7826086956522;0;0;2;0.0869565217391304;2;0.0869565217391304;0;0;0.6;80.9;0.3;0;1;0;0
Tatsuya Ito;;Japan;27;166;Magdeburg;37;122;4241;34.7622950819672;7;0.0573770491803279;9;0.0737704918032787;6;0.0491803278688525;0;0;0.9;81.2;0;0;1;0;0
Connor Krempicki;;Germany;30;178;Magdeburg;13;56;3191;56.9821428571429;6;0.107142857142857;4;0.0714285714285714;8;0.142857142857143;0;0;0.9;77.5;0.6;0;1;0;0
Herbert Bockhorn;;Germany;29;177;Magdeburg;7;95;6482;68.2315789473684;5;0.0526315789473684;6;0.0631578947368421;15;0.157894736842105;0;0;0.9;76.7;1.1;0;1;1;0
Baris Atik;;Turkey;29;169;Magdeburg;23;135;9347;69.237037037037;18;0.133333333333333;19;0.140740740740741;28;0.207407407407407;0;0;1.6;78.7;0.6;1;1;0;0
Bryan Teixeira;Bryan Alberto Silva Teixeira Jr.;France;24;174;Magdeburg;8;19;776;40.8421052631579;3;0.157894736842105;0;0;2;0.105263157894737;0;0;0.8;77.3;0.3;1;0;0;0
Jason Ceka;;Germany;25;169;Magdeburg;10;53;2717;51.2641509433962;6;0.113207547169811;14;0.264150943396226;8;0.150943396226415;0;0;1.3;74;0.2;0;1;0;0
Falko Michel;;Germany;23;186;Magdeburg;21;6;123;20.5;1;0.166666666666667;0;0;0;0;1;0.166666666666667;0.2;77.8;0.2;0;1;0;0
Aleksa Marusic;;Montenegro;25;185;Magdeburg;26;3;21;7;0;0;0;0;1;0.333333333333333;0;0;0.3;50;0;1;0;0;0
Tobias Müller;;Germany;30;188;Magdeburg;5;73;5812;79.6164383561644;1;0.0136986301369863;0;0;14;0.191780821917808;1;0.0136986301369863;0.3;85.9;1.9;0;0;1;0
Jeremiah St. Juste;;Netherlands;28;186;Sporting CP;3;230;17056;74.1565217391304;13;0.0565217391304348;7;0.0304347826086957;34;0.147826086956522;3;0.0130434782608696;0.6;86.6;1.7;0;1;1;0
Ilkay Gündogan;;Germany;34;180;Manchester City;19;523;37867;72.4034416826004;85;0.162523900573614;58;0.110898661567878;48;0.0917782026768643;0;0;1.5;88.8;0.5;0;1;0;0
Renato Veiga;Renato Palma Veiga;Portugal;21;190;Chelsea;40;21;1074;51.1428571428571;0;0;0;0;5;0.238095238095238;0;0;0.7;75.6;0.9;0;0;1;0
Tom Bischof;;Germany;19;176;Hoffenheim;7;37;1445;39.0540540540541;0;0;4;0.108108108108108;2;0.0540540540540541;0;0;0.8;79.9;0.2;0;1;0;0
Cuba;Bruno Miguel Vicente dos Santos;;21;176;Farense;17;3;55;18.3333333333333;0;0;0;0;0;0;0;0;0;66.7;1;1;0;0;0
Sphephelo Sithole;;South Africa;25;188;Gil Vicente;15;60;4009;66.8166666666667;0;0;0;0;15;0.25;2;0.0333333333333333;0.3;80.9;1;0;1;0;0
Rafik Guitane;;France;25;170;Braga;27;111;7167;64.5675675675676;9;0.0810810810810811;7;0.0630630630630631;8;0.0720720720720721;0;0;0.7;79;0.1;0;1;0;0
Gonzalo Montiel;;Argentina;27;175;Sevilla;15;147;9317;63.3809523809524;2;0.0136054421768707;9;0.0612244897959184;37;0.251700680272109;2;0.0136054421768707;0.4;79.7;0.9;0;1;1;0
Dan-Axel Zagadou;;France;25;196;VfB Stuttgart;23;123;7895;64.1869918699187;5;0.040650406504065;1;0.00813008130081301;17;0.138211382113821;1;0.00813008130081301;0.5;87.7;2.6;0;0;1;0
Francisco Conceição;Francisco Fernandes da Conceição;;21;170;Juventus;10;117;4243;36.2649572649573;12;0.102564102564103;14;0.11965811965812;23;0.196581196581197;2;0.0170940170940171;1.3;83.6;0.1;0;1;0;0
